,Unnamed: 0,VPN,Date,Depart,Arrivé,Prix,Temps de vol,Heure de départ,Heure d'arrivé,Nombre d'escales,Compagnies
162,162,Moldavie,02/02/2023,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",576 €,15h 30m,17:05,09:35,2 escales,Lufthansa
163,163,Moldavie,02/02/2023,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",522 €,17h 10m,17:20,11:30,1 escale,Plusieurs compagnies
164,164,Moldavie,02/02/2023,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",585 €,15h 35m,17:00,09:35,2 escales,Plusieurs compagnies
165,165,Moldavie,02/02/2023,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",22 €,2h 0m,16:20,17:20,Direct,Ryanair
166,166,Moldavie,02/02/2023,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",57 €,2h 0m,07:25,08:25,Direct,Air Baltic
167,167,Moldavie,02/02/2023,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",51 €,5h 20m,07:05,11:25,1 escale,Plusieurs compagnies
168,168,Moldavie,02/02/2023,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",47 €,9h 0m,13:50,21:50,1 escale,Plusieurs compagnies
169,169,Moldavie,02/02/2023,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",38 €,14h 20m,22:10,11:30,1 escale,Ryanair
170,170,Moldavie,02/02/2023,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",133 €,4h 10m,13:50,17:00,1 escale,LOT Polish Airlines
171,171,Moldavie,02/02/2023,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",102 €,6h 5m,07:10,12:15,1 escale,Plusieurs compagnies
172,172,Moldavie,02/02/2023,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",113 €,5h 55m,13:35,18:30,1 escale,Finnair
173,173,Moldavie,02/02/2023,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",131 €,5h 20m,07:05,11:25,1 escale,Plusieurs compagnies
174,174,Moldavie,02/02/2023,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",116 €,6h 40m,13:50,19:30,2 escales,Plusieurs compagnies
175,175,Moldavie,02/02/2023,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",105 €,7h 25m,13:50,20:15,1 escale,Plusieurs compagnies
176,176,Moldavie,02/02/2023,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",55 €,14h 35m,22:10,11:45,1 escale,Plusieurs compagnies
177,177,Moldavie,02/02/2023,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",220 €,4h 5m,17:15,20:20,1 escale,Plusieurs compagnies
178,178,Moldavie,02/02/2023,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",87 €,10h 20m,11:45,21:05,1 escale,Ryanair
179,179,Moldavie,02/02/2023,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",167 €,5h 25m,07:10,11:35,1 escale,Plusieurs compagnies
180,180,Moldavie,02/02/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",252 €,5h 10m,17:05,01:45,Direct,Air India
181,181,Moldavie,02/02/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",266 €,5h 10m,17:05,01:45,Direct,Egyptair
182,182,Moldavie,02/02/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",175 €,9h 30m,13:40,02:40,1 escale,Etihad Airways
183,183,Moldavie,02/02/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",217 €,8h 25m,15:10,03:05,1 escale,Flynas
184,184,Moldavie,02/02/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",254 €,8h 5m,01:45,13:20,1 escale,Plusieurs compagnies
185,185,Moldavie,02/02/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",207 €,10h 10m,13:25,03:05,1 escale,Flynas
186,186,Moldavie,02/02/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",263 €,8h 40m,16:05,04:15,1 escale,Air Arabia
187,187,Moldavie,02/02/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",267 €,8h 50m,01:45,14:05,1 escale,Plusieurs compagnies
188,188,Moldavie,02/02/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",232 €,10h 20m,23:30,13:20,1 escale,Plusieurs compagnies
189,189,Moldavie,02/02/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",284 €,8h 30m,16:15,04:15,1 escale,Plusieurs compagnies
190,190,Moldavie,02/02/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",296 €,8h 25m,17:35,05:30,1 escale,Plusieurs compagnies
191,191,Moldavie,02/02/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",229 €,11h 5m,23:30,14:05,1 escale,Plusieurs compagnies
192,192,Moldavie,02/02/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",310 €,8h 25m,17:35,05:30,1 escale,Plusieurs compagnies
193,193,Moldavie,02/02/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",290 €,9h 10m,17:35,06:15,1 escale,Plusieurs compagnies
194,194,Moldavie,02/02/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",317 €,8h 25m,18:45,06:40,1 escale,Oman Air
195,195,Moldavie,02/02/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",19 €,3h 5m,07:15,09:20,Direct,Ryanair
196,196,Moldavie,02/02/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",42 €,3h 4m,21:55,23:59,Direct,Iberia
197,197,Moldavie,02/02/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",42 €,3h 4m,21:55,23:59,Direct,Iberia Express
198,198,Moldavie,02/02/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",53 €,3h 10m,11:40,13:50,Direct,Iberia
199,199,Moldavie,02/02/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",53 €,3h 10m,11:40,13:50,Direct,Iberia Express
200,200,Moldavie,02/02/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",34 €,6h 0m,13:10,18:10,1 escale,Ryanair
201,201,Moldavie,02/02/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",163 €,3h 4m,21:55,23:59,Direct,Vueling
202,202,Moldavie,02/02/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",163 €,3h 10m,11:40,13:50,Direct,Vueling
203,203,Moldavie,02/02/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",40 €,13h 20m,19:05,07:25,1 escale,Plusieurs compagnies
204,204,Moldavie,02/02/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",44 €,12h 30m,19:55,07:25,1 escale,Plusieurs compagnies
205,205,Moldavie,02/02/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",51 €,11h 10m,06:10,16:20,1 escale,Ryanair
206,206,Moldavie,02/02/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",86 €,6h 45m,17:15,23:00,1 escale,Plusieurs compagnies
207,207,Moldavie,02/02/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",96 €,6h 15m,13:45,19:00,1 escale,Plusieurs compagnies
208,208,Moldavie,02/02/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",57 €,11h 30m,07:35,18:05,1 escale,Plusieurs compagnies
209,209,Moldavie,02/02/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",53 €,12h 55m,06:10,18:05,1 escale,Ryanair
210,210,Moldavie,02/02/2023,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",97 €,6h 18m,07:00,10:18,Direct,Delta Air Lines
211,211,Moldavie,02/02/2023,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",97 €,6h 22m,17:15,20:37,Direct,Delta Air Lines
212,212,Moldavie,02/02/2023,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",97 €,6h 23m,12:00,15:23,Direct,Delta Air Lines
213,213,Moldavie,02/02/2023,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",97 €,6h 25m,13:45,17:10,Direct,Delta Air Lines
214,214,Moldavie,02/02/2023,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",97 €,6h 25m,10:20,13:45,Direct,Delta Air Lines
215,215,Moldavie,02/02/2023,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",99 €,6h 18m,11:59,15:17,Direct,JetBlue
216,216,Moldavie,02/02/2023,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",99 €,6h 24m,07:00,10:24,Direct,JetBlue
217,217,Moldavie,02/02/2023,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",99 €,6h 25m,09:59,13:24,Direct,JetBlue
218,218,Moldavie,02/02/2023,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",99 €,6h 27m,21:59,01:26,Direct,JetBlue
219,219,Moldavie,02/02/2023,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",97 €,6h 35m,08:45,12:20,Direct,Delta Air Lines
220,220,Moldavie,02/02/2023,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",97 €,6h 35m,19:15,22:50,Direct,Delta Air Lines
221,221,Moldavie,02/02/2023,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",99 €,6h 28m,08:00,11:28,Direct,JetBlue
222,222,Moldavie,02/02/2023,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",99 €,6h 28m,15:30,18:58,Direct,JetBlue
223,223,Moldavie,02/02/2023,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",97 €,6h 37m,15:45,19:22,Direct,Delta Air Lines
224,224,Moldavie,02/02/2023,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",99 €,6h 29m,09:00,12:29,Direct,JetBlue
225,225,Moldavie,02/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 262 €,26h 20m,07:25,19:45,2 escales,Plusieurs compagnies
226,226,Moldavie,02/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 125 €,34h 15m,14:15,10:30,2 escales,Plusieurs compagnies
227,227,Moldavie,02/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 560 €,25h 20m,20:45,08:05,2 escales,Plusieurs compagnies
228,228,Moldavie,02/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 276 €,33h 35m,12:30,08:05,3 escales,Plusieurs compagnies
229,229,Moldavie,02/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 228 €,35h 5m,11:00,08:05,3 escales,Plusieurs compagnies
230,230,Moldavie,02/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 608 €,26h 55m,21:35,10:30,2 escales,Plusieurs compagnies
231,231,Moldavie,02/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 740 €,25h 10m,21:00,08:10,1 escale,Air India
232,232,Moldavie,02/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 492 €,29h 50m,21:10,13:00,3 escales,Plusieurs compagnies
233,233,Moldavie,02/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 484 €,30h 0m,18:55,10:55,2 escales,Plusieurs compagnies
234,234,Moldavie,02/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 262 €,35h 45m,12:30,10:15,3 escales,Plusieurs compagnies
235,235,Moldavie,02/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 732 €,26h 15m,07:30,19:45,2 escales,China Airlines
236,236,Moldavie,02/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 541 €,29h 40m,18:55,10:35,2 escales,Plusieurs compagnies
237,237,Moldavie,02/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 285 €,35h 40m,15:20,13:00,3 escales,Plusieurs compagnies
238,238,Moldavie,02/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 484 €,31h 40m,17:15,10:55,2 escales,Plusieurs compagnies
239,239,Moldavie,02/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 589 €,29h 35m,18:55,10:30,2 escales,Plusieurs compagnies
0,0,Philippines,01/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",480 €,19h 10m,09:30,12:40,1 escale,Etihad Airways
1,1,Philippines,01/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",769 €,13h 45m,11:25,09:10,Direct,Air France
2,2,Philippines,01/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",761 €,19h 20m,12:30,15:50,1 escale,Thai Airways
3,3,Philippines,01/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",801 €,18h 55m,14:25,17:20,1 escale,Emirates
4,4,Philippines,01/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",821 €,18h 35m,15:20,17:55,1 escale,Qatar Airways
5,5,Philippines,01/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",852 €,19h 30m,15:30,19:00,1 escale,Plusieurs compagnies
6,6,Philippines,01/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",535 €,31h 10m,21:30,12:40,2 escales,Plusieurs compagnies
7,7,Philippines,01/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",532 €,33h 20m,19:20,12:40,2 escales,Plusieurs compagnies
8,8,Philippines,01/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",696 €,25h 30m,08:25,17:55,1 escale,Qatar Airways
9,9,Philippines,01/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",942 €,19h 20m,12:15,15:35,1 escale,Cathay Pacific
10,10,Philippines,01/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",801 €,23h 20m,10:00,17:20,1 escale,Emirates
11,11,Philippines,01/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",782 €,24h 0m,11:00,19:00,2 escales,Plusieurs compagnies
12,12,Philippines,01/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",808 €,23h 40m,22:20,06:00,1 escale,Plusieurs compagnies
13,13,Philippines,01/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",704 €,29h 10m,20:35,09:45,1 escale,KLM
14,14,Philippines,01/02/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport international de Narita, Tokyo, Japon",727 €,28h 25m,17:35,06:00,2 escales,Plusieurs compagnies
15,15,Philippines,01/02/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",158 €,3h 15m,12:10,14:25,Direct,Royal Air Maroc
16,16,Philippines,01/02/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",154 €,5h 15m,13:45,18:00,1 escale,Plusieurs compagnies
17,17,Philippines,01/02/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",187 €,5h 40m,16:15,20:55,1 escale,Plusieurs compagnies
18,18,Philippines,01/02/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",133 €,8h 40m,13:55,21:35,1 escale,Plusieurs compagnies
19,19,Philippines,01/02/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",199 €,6h 10m,15:55,21:05,1 escale,Plusieurs compagnies
20,20,Philippines,01/02/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",189 €,6h 35m,13:00,18:35,1 escale,Plusieurs compagnies
21,21,Philippines,01/02/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",173 €,7h 15m,11:00,17:15,1 escale,Plusieurs compagnies
22,22,Philippines,01/02/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",223 €,6h 0m,14:10,19:10,1 escale,Plusieurs compagnies
23,23,Philippines,01/02/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",144 €,9h 50m,08:15,17:05,1 escale,Plusieurs compagnies
24,24,Philippines,01/02/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",199 €,7h 25m,07:55,14:20,1 escale,Plusieurs compagnies
25,25,Philippines,01/02/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",174 €,8h 40m,15:30,23:10,1 escale,Plusieurs compagnies
26,26,Philippines,01/02/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",289 €,5h 25m,14:50,19:15,1 escale,Plusieurs compagnies
27,27,Philippines,01/02/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",165 €,9h 35m,12:20,20:55,2 escales,TAP Air Portugal
28,28,Philippines,01/02/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",162 €,10h 5m,16:45,01:50,2 escales,Plusieurs compagnies
29,29,Philippines,01/02/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",165 €,9h 55m,08:20,17:15,1 escale,Plusieurs compagnies
30,30,Philippines,01/02/2023,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",459 €,13h 25m,22:40,13:05,1 escale,Ethiopian Airlines
31,31,Philippines,01/02/2023,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",491 €,14h 15m,17:40,08:55,1 escale,Air France
32,32,Philippines,01/02/2023,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",491 €,15h 10m,16:45,08:55,1 escale,Air France
33,33,Philippines,01/02/2023,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",564 €,13h 15m,20:05,10:20,1 escale,Swiss
34,34,Philippines,01/02/2023,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",496 €,15h 10m,06:00,22:10,1 escale,KLM
35,35,Philippines,01/02/2023,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",560 €,13h 55m,18:40,09:35,1 escale,Lufthansa
36,36,Philippines,01/02/2023,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",490 €,16h 35m,13:45,07:20,1 escale,Plusieurs compagnies
37,37,Philippines,01/02/2023,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",572 €,15h 30m,17:05,09:35,2 escales,Lufthansa
38,38,Philippines,01/02/2023,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",581 €,15h 35m,17:00,09:35,2 escales,Plusieurs compagnies
39,39,Philippines,01/02/2023,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",541 €,17h 0m,15:40,09:40,1 escale,Qatar Airways
40,40,Philippines,01/02/2023,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",541 €,17h 15m,09:45,04:00,1 escale,Qatar Airways
41,41,Philippines,01/02/2023,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",581 €,16h 35m,16:00,09:35,2 escales,Plusieurs compagnies
42,42,Philippines,01/02/2023,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",510 €,19h 10m,12:45,08:55,2 escales,KLM
43,43,Philippines,01/02/2023,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",627 €,15h 35m,17:00,09:35,2 escales,Plusieurs compagnies
44,44,Philippines,01/02/2023,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",507 €,19h 20m,12:35,08:55,1 escale,Air France
45,45,Philippines,01/02/2023,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",24 €,2h 0m,09:50,10:50,Direct,Ryanair
46,46,Philippines,01/02/2023,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",42 €,2h 0m,17:35,18:35,Direct,Air Baltic
47,47,Philippines,01/02/2023,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",56 €,2h 0m,07:25,08:25,Direct,Air Baltic
48,48,Philippines,01/02/2023,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",30 €,5h 50m,12:15,17:05,1 escale,Ryanair
