,VPN,Date,Depart,Arrivé,Prix,Temps de vol,Heure de départ,Heure d'arrivé,Nombre d'escales,Compagnies,PIB par habitant (€)
1096,Cambodge,2023-02-01,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",154 €,5h 15m,13:45,18:00,1 escale,Plusieurs compagnies,3400.0
1097,Cambodge,2023-02-01,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",186 €,5h 40m,16:15,20:55,1 escale,Plusieurs compagnies,3400.0
1098,Cambodge,2023-02-01,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",165 €,6h 35m,13:00,18:35,1 escale,Plusieurs compagnies,3400.0
1099,Cambodge,2023-02-01,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",133 €,8h 40m,13:55,21:35,1 escale,Plusieurs compagnies,3400.0
1100,Cambodge,2023-02-01,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",199 €,6h 10m,15:55,21:05,1 escale,Plusieurs compagnies,3400.0
1101,Cambodge,2023-02-01,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",173 €,7h 15m,11:00,17:15,1 escale,Plusieurs compagnies,3400.0
1102,Cambodge,2023-02-01,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",220 €,6h 0m,14:10,19:10,1 escale,Plusieurs compagnies,3400.0
1103,Cambodge,2023-02-01,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",144 €,9h 50m,08:15,17:05,1 escale,Plusieurs compagnies,3400.0
1104,Cambodge,2023-02-01,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",201 €,7h 25m,07:55,14:20,1 escale,Plusieurs compagnies,3400.0
1105,Cambodge,2023-02-01,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",174 €,8h 40m,15:30,23:10,1 escale,Plusieurs compagnies,3400.0
1106,Cambodge,2023-02-01,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",289 €,5h 25m,14:50,19:15,1 escale,Plusieurs compagnies,3400.0
1107,Cambodge,2023-02-01,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",162 €,10h 5m,16:45,01:50,2 escales,Plusieurs compagnies,3400.0
1108,Cambodge,2023-02-01,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",165 €,9h 55m,08:20,17:15,1 escale,Plusieurs compagnies,3400.0
1109,Cambodge,2023-02-01,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",173 €,9h 35m,12:20,20:55,2 escales,TAP Air Portugal,3400.0
1110,Cambodge,2023-02-01,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",457 €,13h 25m,22:40,13:05,1 escale,Ethiopian Airlines,3400.0
1111,Cambodge,2023-02-01,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",491 €,14h 15m,17:40,08:55,1 escale,Air France,3400.0
1112,Cambodge,2023-02-01,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",491 €,15h 10m,16:45,08:55,1 escale,Air France,3400.0
1113,Cambodge,2023-02-01,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",564 €,13h 15m,20:05,10:20,1 escale,Swiss,3400.0
1114,Cambodge,2023-02-01,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",496 €,15h 10m,06:00,22:10,1 escale,KLM,3400.0
1115,Cambodge,2023-02-01,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",560 €,13h 55m,18:40,09:35,1 escale,Lufthansa,3400.0
1116,Cambodge,2023-02-01,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",490 €,16h 35m,13:45,07:20,1 escale,Plusieurs compagnies,3400.0
1117,Cambodge,2023-02-01,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",572 €,15h 30m,17:05,09:35,2 escales,Lufthansa,3400.0
1118,Cambodge,2023-02-01,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",581 €,15h 35m,17:00,09:35,2 escales,Plusieurs compagnies,3400.0
1119,Cambodge,2023-02-01,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",540 €,17h 0m,15:40,09:40,1 escale,Qatar Airways,3400.0
1120,Cambodge,2023-02-01,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",540 €,17h 15m,09:45,04:00,1 escale,Qatar Airways,3400.0
1121,Cambodge,2023-02-01,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",581 €,16h 35m,16:00,09:35,2 escales,Plusieurs compagnies,3400.0
1122,Cambodge,2023-02-01,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",626 €,15h 35m,17:00,09:35,2 escales,Plusieurs compagnies,3400.0
1123,Cambodge,2023-02-01,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",506 €,19h 20m,12:35,08:55,1 escale,Air France,3400.0
1124,Cambodge,2023-02-01,"Aéroport Léonard de Vinci de Rome-Fiumicino, Rome, Italie","Aéroport international OR Tambo, Johannesbourg, Afrique du sud",511 €,19h 10m,12:45,08:55,2 escales,KLM,3400.0
1125,Cambodge,2023-02-01,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",24 €,2h 0m,09:50,10:50,Direct,Ryanair,3400.0
1126,Cambodge,2023-02-01,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",50 €,2h 0m,17:35,18:35,Direct,Air Baltic,3400.0
1127,Cambodge,2023-02-01,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",56 €,2h 0m,07:25,08:25,Direct,Air Baltic,3400.0
1128,Cambodge,2023-02-01,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",39 €,5h 50m,12:15,17:05,1 escale,Ryanair,3400.0
1129,Cambodge,2023-02-01,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",96 €,3h 40m,06:05,08:45,1 escale,LOT Polish Airlines,3400.0
1130,Cambodge,2023-02-01,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",96 €,4h 10m,13:50,17:00,1 escale,LOT Polish Airlines,3400.0
1131,Cambodge,2023-02-01,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",58 €,9h 0m,14:40,22:40,1 escale,Ryanair,3400.0
1132,Cambodge,2023-02-01,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",108 €,5h 30m,07:00,11:30,1 escale,Plusieurs compagnies,3400.0
1133,Cambodge,2023-02-01,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",155 €,4h 5m,17:15,20:20,1 escale,Plusieurs compagnies,3400.0
1134,Cambodge,2023-02-01,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",58 €,11h 40m,11:55,22:35,1 escale,Plusieurs compagnies,3400.0
1135,Cambodge,2023-02-01,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",135 €,5h 5m,06:05,10:10,1 escale,Lufthansa,3400.0
1136,Cambodge,2023-02-01,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",96 €,7h 10m,11:25,17:35,1 escale,Plusieurs compagnies,3400.0
1137,Cambodge,2023-02-01,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",135 €,5h 15m,15:00,19:15,1 escale,Plusieurs compagnies,3400.0
1138,Cambodge,2023-02-01,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",135 €,5h 15m,15:00,19:15,1 escale,Lufthansa,3400.0
1139,Cambodge,2023-02-01,"Aéroport international de Riga, Riga, Lettonie","Vienna Schwechat International Airport, Vienne, Autriche",58 €,12h 45m,10:00,21:45,2 escales,Ryanair,3400.0
1140,Cambodge,2023-02-01,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",252 €,5h 10m,17:05,01:45,Direct,Air India,3400.0
1141,Cambodge,2023-02-01,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",266 €,5h 10m,17:05,01:45,Direct,Egyptair,3400.0
1142,Cambodge,2023-02-01,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",150 €,9h 40m,06:00,19:10,1 escale,Etihad Airways,3400.0
1143,Cambodge,2023-02-01,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",207 €,8h 25m,15:10,03:05,1 escale,Flynas,3400.0
1144,Cambodge,2023-02-01,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",240 €,8h 40m,16:05,04:15,1 escale,Air Arabia,3400.0
1145,Cambodge,2023-02-01,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",189 €,11h 30m,13:55,04:55,1 escale,Gulf Air,3400.0
1146,Cambodge,2023-02-01,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",219 €,10h 20m,23:30,13:20,1 escale,Plusieurs compagnies,3400.0
1147,Cambodge,2023-02-01,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",318 €,8h 25m,18:45,06:40,1 escale,Oman Air,3400.0
1148,Cambodge,2023-02-01,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",266 €,10h 10m,13:25,03:05,1 escale,Flynas,3400.0
1149,Cambodge,2023-02-01,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",287 €,9h 30m,13:40,02:40,1 escale,Etihad Airways,3400.0
1150,Cambodge,2023-02-01,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",273 €,10h 10m,23:40,13:20,1 escale,Plusieurs compagnies,3400.0
1151,Cambodge,2023-02-01,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",318 €,8h 55m,01:20,13:45,1 escale,Qatar Airways,3400.0
1152,Cambodge,2023-02-01,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",228 €,12h 45m,10:50,03:05,1 escale,Flynas,3400.0
1153,Cambodge,2023-02-01,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",327 €,8h 55m,01:20,13:45,1 escale,Plusieurs compagnies,3400.0
1154,Cambodge,2023-02-01,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",348 €,8h 30m,16:15,04:15,1 escale,Plusieurs compagnies,3400.0
1155,Cambodge,2023-02-01,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",19 €,3h 5m,15:35,17:40,Direct,Ryanair,3400.0
1156,Cambodge,2023-02-01,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",19 €,3h 5m,06:35,08:40,Direct,Ryanair,3400.0
1157,Cambodge,2023-02-01,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",42 €,3h 4m,21:55,23:59,Direct,Iberia,3400.0
1158,Cambodge,2023-02-01,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",42 €,3h 4m,21:55,23:59,Direct,Iberia Express,3400.0
1159,Cambodge,2023-02-01,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",53 €,3h 10m,11:40,13:50,Direct,Iberia Express,3400.0
1160,Cambodge,2023-02-01,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",53 €,3h 10m,11:40,13:50,Direct,Iberia,3400.0
1161,Cambodge,2023-02-01,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",46 €,5h 10m,07:20,11:30,1 escale,Plusieurs compagnies,3400.0
1162,Cambodge,2023-02-01,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",61 €,5h 10m,07:20,11:30,1 escale,Plusieurs compagnies,3400.0
1163,Cambodge,2023-02-01,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",46 €,9h 0m,09:35,17:35,1 escale,Plusieurs compagnies,3400.0
1164,Cambodge,2023-02-01,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",55 €,8h 5m,09:25,16:30,1 escale,Ryanair,3400.0
1165,Cambodge,2023-02-01,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",62 €,7h 25m,13:30,19:55,1 escale,Ryanair,3400.0
1166,Cambodge,2023-02-01,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",42 €,11h 5m,07:30,17:35,1 escale,Plusieurs compagnies,3400.0
1167,Cambodge,2023-02-01,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",163 €,3h 4m,21:55,23:59,Direct,Vueling,3400.0
1168,Cambodge,2023-02-01,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",163 €,3h 10m,11:40,13:50,Direct,Vueling,3400.0
1169,Cambodge,2023-02-01,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",51 €,11h 35m,07:00,17:35,1 escale,Plusieurs compagnies,3400.0
1170,Cambodge,2023-02-01,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",97 €,6h 23m,12:00,15:23,Direct,Delta Air Lines,3400.0
1171,Cambodge,2023-02-01,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",97 €,6h 25m,10:20,13:45,Direct,Delta Air Lines,3400.0
1172,Cambodge,2023-02-01,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",97 €,6h 25m,13:45,17:10,Direct,Delta Air Lines,3400.0
1173,Cambodge,2023-02-01,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",97 €,6h 26m,21:29,00:55,Direct,Delta Air Lines,3400.0
1174,Cambodge,2023-02-01,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",97 €,6h 29m,17:15,20:44,Direct,Delta Air Lines,3400.0
1175,Cambodge,2023-02-01,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",99 €,6h 24m,07:00,10:24,Direct,JetBlue,3400.0
1176,Cambodge,2023-02-01,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",99 €,6h 25m,09:59,13:24,Direct,JetBlue,3400.0
1177,Cambodge,2023-02-01,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",99 €,6h 27m,21:59,01:26,Direct,JetBlue,3400.0
1178,Cambodge,2023-02-01,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",97 €,6h 35m,19:15,22:50,Direct,Delta Air Lines,3400.0
1179,Cambodge,2023-02-01,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",97 €,6h 35m,08:45,12:20,Direct,Delta Air Lines,3400.0
1180,Cambodge,2023-02-01,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",99 €,6h 28m,08:00,11:28,Direct,JetBlue,3400.0
1181,Cambodge,2023-02-01,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",97 €,6h 37m,15:45,19:22,Direct,Delta Air Lines,3400.0
1182,Cambodge,2023-02-01,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",99 €,6h 29m,09:00,12:29,Direct,JetBlue,3400.0
1183,Cambodge,2023-02-01,"Aéroport international John F. Kennedy, New York, NY, Etats-Unis","Aéroport international de Los Angeles, Los Angeles, CA, Etats-Unis",99 €,6h 30m,16:30,20:00,Direct,JetBlue,3400.0
