,VPN,Date,Depart,Arrivé,Prix,Temps de vol,Heure de départ,Heure d'arrivé,Nombre d'escales,Compagnies,Pays,PIB par habitant ($)
1366,Philippines,31/01/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 248 €,30h 0m,18:55,10:55,2 escales,Plusieurs compagnies,Philippines,8200
1367,Philippines,31/01/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 082 €,35h 5m,11:00,08:05,3 escales,Plusieurs compagnies,Philippines,8200
1368,Philippines,31/01/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 157 €,33h 35m,12:30,08:05,3 escales,Plusieurs compagnies,Philippines,8200
1369,Philippines,31/01/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 552 €,25h 10m,21:00,08:10,1 escale,Air India,Philippines,8200
1370,Philippines,31/01/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 191 €,32h 55m,13:10,08:05,3 escales,Plusieurs compagnies,Philippines,8200
1371,Philippines,31/01/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 494 €,26h 20m,07:25,19:45,2 escales,Plusieurs compagnies,Philippines,8200
1372,Philippines,31/01/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 248 €,31h 40m,17:15,10:55,2 escales,Plusieurs compagnies,Philippines,8200
1373,Philippines,31/01/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 583 €,25h 20m,20:45,08:05,2 escales,Plusieurs compagnies,Philippines,8200
1374,Philippines,31/01/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 465 €,27h 45m,21:10,10:55,2 escales,Plusieurs compagnies,Philippines,8200
1375,Philippines,31/01/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 248 €,33h 25m,15:30,10:55,2 escales,Plusieurs compagnies,Philippines,8200
1376,Philippines,31/01/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 410 €,29h 50m,21:10,13:00,3 escales,Plusieurs compagnies,Philippines,8200
1377,Philippines,31/01/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 986 €,21h 15m,10:40,17:55,1 escale,Singapore Airlines,Philippines,8200
1378,Philippines,31/01/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 202 €,35h 40m,15:20,13:00,3 escales,Plusieurs compagnies,Philippines,8200
1379,Philippines,31/01/2023,"Aéroport de Paris Charles de Gaulle, Paris, France","Aéroport Kingsford Smith de Sydney, Sydney, Nouvelles Galles du Sud, Australie",1 346 €,33h 15m,21:10,16:25,3 escales,Plusieurs compagnies,Philippines,8200
1380,Liechtenstein,30/01/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",140 €,9h 40m,06:00,19:10,1 escale,Etihad Airways,Liechtenstein,139100
1381,Liechtenstein,30/01/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",264 €,5h 10m,17:05,01:45,Direct,Air India,Liechtenstein,139100
1382,Liechtenstein,30/01/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",279 €,5h 10m,17:05,01:45,Direct,Egyptair,Liechtenstein,139100
1383,Liechtenstein,30/01/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",196 €,9h 30m,13:40,02:40,1 escale,Etihad Airways,Liechtenstein,139100
1384,Liechtenstein,30/01/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",229 €,8h 25m,15:10,03:05,1 escale,Flynas,Liechtenstein,139100
1385,Liechtenstein,30/01/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",246 €,8h 40m,16:05,04:15,1 escale,Air Arabia,Liechtenstein,139100
1386,Liechtenstein,30/01/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",196 €,11h 30m,13:55,04:55,1 escale,Gulf Air,Liechtenstein,139100
1387,Liechtenstein,30/01/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",229 €,10h 10m,13:25,03:05,1 escale,Flynas,Liechtenstein,139100
1388,Liechtenstein,30/01/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",231 €,10h 20m,23:30,13:20,1 escale,Plusieurs compagnies,Liechtenstein,139100
1389,Liechtenstein,30/01/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",208 €,12h 45m,10:50,03:05,1 escale,Flynas,Liechtenstein,139100
1390,Liechtenstein,30/01/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",311 €,8h 40m,19:35,07:45,1 escale,Plusieurs compagnies,Liechtenstein,139100
1391,Liechtenstein,30/01/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",324 €,8h 25m,18:45,06:40,1 escale,Oman Air,Liechtenstein,139100
1392,Liechtenstein,30/01/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",209 €,13h 10m,10:25,03:05,1 escale,Plusieurs compagnies,Liechtenstein,139100
1393,Liechtenstein,30/01/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",167 €,16h 35m,10:25,06:30,1 escale,Saudia,Liechtenstein,139100
1394,Liechtenstein,30/01/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",219 €,12h 50m,21:00,13:20,1 escale,Plusieurs compagnies,Liechtenstein,139100
1395,Liechtenstein,30/01/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",140 €,9h 40m,06:00,19:10,1 escale,Etihad Airways,Liechtenstein,139100
1396,Liechtenstein,30/01/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",264 €,5h 10m,17:05,01:45,Direct,Air India,Liechtenstein,139100
1397,Liechtenstein,30/01/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",279 €,5h 10m,17:05,01:45,Direct,Egyptair,Liechtenstein,139100
1398,Liechtenstein,30/01/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",196 €,9h 30m,13:40,02:40,1 escale,Etihad Airways,Liechtenstein,139100
1399,Liechtenstein,30/01/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",229 €,8h 25m,15:10,03:05,1 escale,Flynas,Liechtenstein,139100
1400,Liechtenstein,30/01/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",246 €,8h 40m,16:05,04:15,1 escale,Air Arabia,Liechtenstein,139100
1401,Liechtenstein,30/01/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",196 €,11h 30m,13:55,04:55,1 escale,Gulf Air,Liechtenstein,139100
1402,Liechtenstein,30/01/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",229 €,10h 10m,13:25,03:05,1 escale,Flynas,Liechtenstein,139100
1403,Liechtenstein,30/01/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",231 €,10h 20m,23:30,13:20,1 escale,Plusieurs compagnies,Liechtenstein,139100
1404,Liechtenstein,30/01/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",208 €,12h 45m,10:50,03:05,1 escale,Flynas,Liechtenstein,139100
1405,Liechtenstein,30/01/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",311 €,8h 40m,19:35,07:45,1 escale,Plusieurs compagnies,Liechtenstein,139100
1406,Liechtenstein,30/01/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",324 €,8h 25m,18:45,06:40,1 escale,Oman Air,Liechtenstein,139100
1407,Liechtenstein,30/01/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",209 €,13h 10m,10:25,03:05,1 escale,Plusieurs compagnies,Liechtenstein,139100
1408,Liechtenstein,30/01/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",167 €,16h 35m,10:25,06:30,1 escale,Saudia,Liechtenstein,139100
1409,Liechtenstein,30/01/2023,"Aéroport international du Caire, Le Caire, Egypte","Chhatrapati Shivaji International Airport, Mumbai, Maharashtra, Inde",219 €,12h 50m,21:00,13:20,1 escale,Plusieurs compagnies,Liechtenstein,139100
1410,Liechtenstein,30/01/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",152 €,3h 15m,12:10,14:25,Direct,Royal Air Maroc,Liechtenstein,139100
1411,Liechtenstein,30/01/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",117 €,5h 15m,13:45,18:00,1 escale,Plusieurs compagnies,Liechtenstein,139100
1412,Liechtenstein,30/01/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",175 €,5h 40m,16:15,20:55,1 escale,Plusieurs compagnies,Liechtenstein,139100
1413,Liechtenstein,30/01/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",165 €,6h 35m,13:00,18:35,1 escale,Plusieurs compagnies,Liechtenstein,139100
1414,Liechtenstein,30/01/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",173 €,7h 25m,07:55,14:20,1 escale,Plusieurs compagnies,Liechtenstein,139100
1415,Liechtenstein,30/01/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",132 €,9h 50m,08:15,17:05,1 escale,Plusieurs compagnies,Liechtenstein,139100
1416,Liechtenstein,30/01/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",219 €,6h 0m,14:10,19:10,1 escale,Plusieurs compagnies,Liechtenstein,139100
1417,Liechtenstein,30/01/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",167 €,8h 40m,13:55,21:35,1 escale,Plusieurs compagnies,Liechtenstein,139100
1418,Liechtenstein,30/01/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",155 €,9h 35m,12:20,20:55,2 escales,TAP Air Portugal,Liechtenstein,139100
1419,Liechtenstein,30/01/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",85 €,18h 5m,16:45,09:50,1 escale,TAP Air Portugal,Liechtenstein,139100
1420,Liechtenstein,30/01/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",65 €,24h 0m,16:45,15:45,1 escale,TAP Air Portugal,Liechtenstein,139100
1421,Liechtenstein,30/01/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",160 €,10h 5m,16:45,01:50,2 escales,Plusieurs compagnies,Liechtenstein,139100
1422,Liechtenstein,30/01/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",164 €,9h 55m,08:20,17:15,1 escale,Plusieurs compagnies,Liechtenstein,139100
1423,Liechtenstein,30/01/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",222 €,7h 35m,17:05,23:40,1 escale,Plusieurs compagnies,Liechtenstein,139100
1424,Liechtenstein,30/01/2023,"Aéroport international Mohammed-V de Casablanca, Casablanca, Maroc","Aéroport international de Gatwick, Londres, Angleterre, Royaume-Uni",205 €,8h 40m,15:30,23:10,1 escale,Plusieurs compagnies,Liechtenstein,139100
1425,Liechtenstein,30/01/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",15 €,3h 5m,06:35,08:40,Direct,Ryanair,Liechtenstein,139100
1426,Liechtenstein,30/01/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",15 €,3h 5m,15:35,17:40,Direct,Ryanair,Liechtenstein,139100
1427,Liechtenstein,30/01/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",40 €,3h 4m,21:55,23:59,Direct,Iberia,Liechtenstein,139100
1428,Liechtenstein,30/01/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",42 €,3h 4m,21:55,23:59,Direct,Iberia Express,Liechtenstein,139100
1429,Liechtenstein,30/01/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",52 €,3h 10m,11:40,13:50,Direct,Iberia,Liechtenstein,139100
1430,Liechtenstein,30/01/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",53 €,3h 10m,11:40,13:50,Direct,Iberia Express,Liechtenstein,139100
1431,Liechtenstein,30/01/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",46 €,5h 10m,07:20,11:30,1 escale,Plusieurs compagnies,Liechtenstein,139100
1432,Liechtenstein,30/01/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",44 €,8h 0m,07:30,14:30,1 escale,Plusieurs compagnies,Liechtenstein,139100
1433,Liechtenstein,30/01/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",57 €,7h 25m,13:30,19:55,1 escale,Ryanair,Liechtenstein,139100
1434,Liechtenstein,30/01/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",59 €,8h 0m,07:30,14:30,1 escale,Plusieurs compagnies,Liechtenstein,139100
1435,Liechtenstein,30/01/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",163 €,3h 4m,21:55,23:59,Direct,Vueling,Liechtenstein,139100
1436,Liechtenstein,30/01/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",163 €,3h 10m,11:40,13:50,Direct,Vueling,Liechtenstein,139100
1437,Liechtenstein,30/01/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",51 €,11h 45m,22:20,09:05,1 escale,Vueling,Liechtenstein,139100
1438,Liechtenstein,30/01/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",66 €,10h 15m,08:15,17:30,1 escale,Ryanair,Liechtenstein,139100
1439,Liechtenstein,30/01/2023,"Aéroport Adolfo-Suárez de Madrid-Barajas, Madrid, Madrid, Espagne","Aéroport international Reina Sofía de Tenerife Sud, Ténérife, Îles Canaries, Espagne",51 €,13h 25m,07:30,19:55,2 escales,Plusieurs compagnies,Liechtenstein,139100
